d,o,h,l,c,v
18953,3184.38,3331.25,3184.38,3312.5,4385
18960,3312.5,3331.25,3281.25,3331.25,4367
18967,3312.5,3312.5,3187.5,3231.25,19034
18974,3225.0,3256.25,3218.75,3256.25,3225
18981,3256.25,3256.25,3237.5,3237.5,13735
18988,3218.75,3237.5,3187.5,3187.5,2225
18995,3218.75,3218.75,3187.5,3218.75,19808
19002,3215.62,3215.62,3140.62,3156.25,12368
19009,3006.25,3218.75,3006.25,3218.75,9960
19016,3128.12,3215.62,3128.12,3203.12,1899
19023,3203.12,3250.0,3203.12,3250.0,61689
19030,3250.0,3371.88,3190.62,3371.88,11843
19037,3371.88,3687.5,3371.88,3681.25,27085
19044,3687.5,3759.38,3681.25,3746.88,37098
19051,3746.88,3937.5,3746.88,3790.62,14750
19058,3787.5,4000.0,3787.5,3978.12,16908
